experiment_id,model_name,sample_num,ocr_type,chunking_method,chunk_size,overlap,prompt_type,example_num,prompt_token_size,template_type,transformation_method,file_name,ground_truth,predictions,precision_before,precision_after,recall_before,recall_after,f1_before,f1_after,accuracy_before,accuracy_after,mapped_pred,cleaned_pred,cleaned_gt,precision_initial_exact,precision_mapped_exact,precision_cleaned_exact,recall_initial_exact,recall_mapped_exact,recall_cleaned_exact,f1_initial_exact,f1_mapped_exact,f1_cleaned_exact,match_results_initial_exact,match_results_mapped_exact,match_results_cleaned_exact,precision_initial_substring,precision_mapped_substring,precision_cleaned_substring,recall_initial_substring,recall_mapped_substring,recall_cleaned_substring,f1_initial_substring,f1_mapped_substring,f1_cleaned_substring,match_results_initial_substring,match_results_mapped_substring,match_results_cleaned_substring,precision_initial_fuzzy,precision_mapped_fuzzy,precision_cleaned_fuzzy,recall_initial_fuzzy,recall_mapped_fuzzy,recall_cleaned_fuzzy,f1_initial_fuzzy,f1_mapped_fuzzy,f1_cleaned_fuzzy,match_results_initial_fuzzy,match_results_mapped_fuzzy,match_results_cleaned_fuzzy
59,gpt-4o,40,vrdu,fixed,56,,few_shot,5,767,Amendment,naive,"20131127_Independent Diplomat, Inc._Amendment_Amendment.pdf","{'registration_num': ['5860'], 'registrant_name': ['Independent Diplomat'], 'foreign_principle_name': ['Republic of South Sudan.'], 'file_date': ['November 27, 2013'], 'signer_name': ['Carne William Ross']}","{""file_date"": ""2013-11-27"", ""foreign_principle_name"": ""Government of the Republic of South Sudan"", ""registrant_name"": ""Independent Diplomat"", ""registration_num"": ""5860"", ""signer_name"": ""Carne William Ross"", ""signer_title"": """"}",,,,,,,,,"{'file_date': '2013-11-27', 'foreign_principle_name': 'Government of the Republic of South Sudan', 'registrant_name': 'Independent Diplomat', 'registration_num': '5860', 'signer_name': 'Carne William Ross', 'signer_title': ''}","{'file_date': '2013-11-27', 'foreign_principle_name': 'Government Of The Republic Of South Sudan', 'registrant_name': 'Independent Diplomat', 'registration_num': '5860', 'signer_name': 'Carne William Ross', 'signer_title': ''}","{'file_date': ['2013-11-27'], 'foreign_principle_name': ['Republic Of South Sudan.'], 'registrant_name': ['Independent Diplomat'], 'registration_num': ['5860'], 'signer_name': ['Carne William Ross'], 'signer_title': ''}",0.6,0.6,0.8,1.0,1.0,1.0,0.7499999999999999,0.7499999999999999,0.888888888888889,"{'file_date': 0, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.6,0.6,0.8,1.0,1.0,1.0,0.7499999999999999,0.7499999999999999,0.888888888888889,"{'file_date': 0, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.4809688581314879,0.4809688581314879,0.5519031141868512,1.0,1.0,1.0,0.6495327102803738,0.6495327102803738,0.7112597547380156,"{'file_date': 0, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}"
59,gpt-4o,40,vrdu,fixed,56,,few_shot,5,361,Amendment,naive,19830401_Bermuda Tourism Authority_Amendment_Amendment.pdf,"{'registration_num': ['430'], 'registrant_name': ['Bermuda Department of Tourism'], 'signer_name': ['(Ronald N. Bassett )'], 'signer_title': ['General Manager, North America'], 'file_date': ['york\nZa\n1983\nday of\nApril']}","{""file_date"": [""1983-04-01"", ""1983-04-20"", ""1984-03-30""], ""foreign_principle_name"": [""Bermuda Department of"", ""Bermuda Department of Tourism""], ""registrant_name"": ""Chicago office of the Bermuda Department of Tourism"", ""registration_num"": """", ""signer_name"": ""Ronald N. Bassett"", ""signer_title"": ""General Manager, North America""}",,,,,,,,,"{'file_date': ('1983-04-01', '1983-04-20', '1984-03-30'), 'foreign_principle_name': ('Bermuda Department of', 'Bermuda Department of Tourism'), 'registrant_name': 'Chicago office of the Bermuda Department of Tourism', 'registration_num': '', 'signer_name': 'Ronald N. Bassett', 'signer_title': 'General Manager, North America'}","{'file_date': ('1983-04-01', '1983-04-20', '1984-03-30'), 'foreign_principle_name': ('Bermuda Department Of', 'Bermuda Department Of Tourism'), 'registrant_name': 'Chicago Office Of The Bermuda Department Of Tourism', 'registration_num': '', 'signer_name': 'Ronald N. Bassett', 'signer_title': 'general manager, north america'}","{'file_date': ['york za 1983 day of april'], 'foreign_principle_name': '', 'registrant_name': ['Bermuda Department Of Tourism'], 'registration_num': ['430'], 'signer_name': ['(ronald N. Bassett )'], 'signer_title': ['general manager, north america']}",0.25,0.25,0.25,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,"{'file_date': 0, 'registrant_name': 0, 'registration_num': 0, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 0, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 0, 'signer_name': 0, 'signer_title': 1}",0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5714285714285715,0.5714285714285715,0.5714285714285715,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0, 'signer_title': 1}",0.4809688581314879,0.4809688581314879,0.5519031141868512,1.0,1.0,1.0,0.6495327102803738,0.6495327102803738,0.7112597547380156,"{'file_date': 0, 'registrant_name': 0, 'registration_num': 0, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 0, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 0, 'signer_name': 1, 'signer_title': 1}"
59,gpt-4o,40,vrdu,fixed,56,,few_shot,5,976,Amendment,naive,"20160406_Rokk Solutions, LLC_Amendment_Amendment.pdf","{'registration_num': ['6320'], 'registrant_name': ['Rokk Solutions LLC'], 'foreign_principle_name': ['Embassy of the Republic of Korea'], 'file_date': ['April 06, 2016'], 'signer_name': ['Ron Bonjean'], 'signer_title': ['Member']}","{""file_date"": ""2016-04-06"", ""foreign_principle_name"": [""Embassy of the Republic of Korea"", ""Government of a foreign country""], ""registrant_name"": ""Rokk Solutions LLC"", ""registration_num"": ""6320"", ""signer_name"": [""Ron Bonjean"", ""Woonjin Jeong""], ""signer_title"": [""Member"", ""Minister-Counsellor""]}",,,,,,,,,"{'file_date': '2016-04-06', 'foreign_principle_name': ('Embassy of the Republic of Korea', 'Government of a foreign country'), 'registrant_name': 'Rokk Solutions LLC', 'registration_num': '6320', 'signer_name': ('Ron Bonjean', 'Woonjin Jeong'), 'signer_title': ('Member', 'Minister-Counsellor')}","{'file_date': '2016-04-06', 'foreign_principle_name': ('Embassy Of The Republic Of Korea', 'Government Of A Foreign Country'), 'registrant_name': 'Rokk Solutions Llc', 'registration_num': '6320', 'signer_name': ('Ron Bonjean', 'Woonjin Jeong'), 'signer_title': ('member', 'minister-counsellor')}","{'file_date': ['2016-04-06'], 'foreign_principle_name': ['Embassy Of The Republic Of Korea'], 'registrant_name': ['Rokk Solutions Llc'], 'registration_num': ['6320'], 'signer_name': ['Ron Bonjean'], 'signer_title': ['member']}",0.3333333333333333,0.3333333333333333,0.5,1.0,1.0,1.0,0.5,0.5,0.6666666666666666,"{'file_date': 0, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 0}","{'file_date': 0, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 0}","{'file_date': 1, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 0}",0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.9090909090909092,0.9090909090909092,1.0,"{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 1, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.4809688581314879,0.4809688581314879,0.5519031141868512,1.0,1.0,1.0,0.6495327102803738,0.6495327102803738,0.7112597547380156,"{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 1, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}"
59,gpt-4o,40,vrdu,fixed,56,,few_shot,5,713,Amendment,naive,"20090930_Garvey, Schubert _ Barer_Amendment_Amendment.pdf","{'registration_num': ['3047'], 'registrant_name': ['Garvey Schubert Barer'], 'file_date': ['September 30, 2009'], 'signer_name': ['Harold G. Bailey, Jr.']}","{""file_date"": ""2009-09-30"", ""foreign_principle_name"": ""Japan Fisheries Association"", ""registrant_name"": ""Garvey Schubert Barer"", ""registration_num"": ""3047"", ""signer_name"": ""Harold G. Bailey, Jr."", ""signer_title"": ""CRM/ISS/REGISTRATION UNIT""}",,,,,,,,,"{'file_date': '2009-09-30', 'foreign_principle_name': 'Japan Fisheries Association', 'registrant_name': 'Garvey Schubert Barer', 'registration_num': '3047', 'signer_name': 'Harold G. Bailey, Jr.', 'signer_title': 'CRM/ISS/REGISTRATION UNIT'}","{'file_date': '2009-09-30', 'foreign_principle_name': 'Japan Fisheries Association', 'registrant_name': 'Garvey Schubert Barer', 'registration_num': '3047', 'signer_name': 'Harold G. Bailey, Jr.', 'signer_title': 'crm/iss/registration unit'}","{'file_date': ['2009-09-30'], 'foreign_principle_name': '', 'registrant_name': ['Garvey Schubert Barer'], 'registration_num': ['3047'], 'signer_name': ['Harold G. Bailey, Jr.'], 'signer_title': ''}",0.75,0.75,1.0,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.75,0.75,1.0,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.4809688581314879,0.4809688581314879,0.5519031141868512,1.0,1.0,1.0,0.6495327102803738,0.6495327102803738,0.7112597547380156,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}"
59,gpt-4o,40,vrdu,fixed,56,,few_shot,5,347,Amendment,naive,19850801_St. Lucia Tourist Board_Amendment_Amendment.pdf,"{'registrant_name': ['ST.LUCIA TOURIST BOARD'], 'registration_num': ['3668'], 'signer_name': ['CATHERINE REDMAN-RANDELL'], 'signer_title': ['U.S. MANAGER'], 'file_date': ['15+9\nAugust\n1,1985\nday of']}","{""file_date"": [""19. 1056"", ""1983-10-31"", ""1985-08-01"", ""Aug 21""], ""foreign_principle_name"": """", ""registrant_name"": [""Kings County Commission"", ""ST.LUCIA TOURIST BOARD""], ""registration_num"": ""3668"", ""signer_name"": ""MARSHALL POSNER"", ""signer_title"": ""Notary Public""}",,,,,,,,,"{'file_date': ('19. 1056', '1983-10-31', '1985-08-01', 'Aug 21'), 'foreign_principle_name': '', 'registrant_name': ('Kings County Commission', 'ST.LUCIA TOURIST BOARD'), 'registration_num': '3668', 'signer_name': 'MARSHALL POSNER', 'signer_title': 'Notary Public'}","{'file_date': ('19. 1056', '1983-10-31', '1985-08-01', '2025-08-21'), 'foreign_principle_name': '', 'registrant_name': ('Kings County Commission', 'St.lucia Tourist Board'), 'registration_num': '3668', 'signer_name': 'Marshall Posner', 'signer_title': 'notary public'}","{'file_date': ['15+9 august 1,1985 day of'], 'foreign_principle_name': '', 'registrant_name': ['St.lucia Tourist Board'], 'registration_num': ['3668'], 'signer_name': ['Catherine Redman-randell'], 'signer_title': ['u.s. manager']}",0.2,0.2,0.2,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,"{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0, 'signer_title': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0, 'signer_title': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0, 'signer_title': 0}",0.4,0.4,0.4,1.0,1.0,1.0,0.5714285714285715,0.5714285714285715,0.5714285714285715,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 0}",0.4809688581314879,0.4809688581314879,0.5519031141868512,1.0,1.0,1.0,0.6495327102803738,0.6495327102803738,0.7112597547380156,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 0}"
59,gpt-4o,40,vrdu,fixed,56,,few_shot,5,760,Amendment,naive,"20150203_Burson-Marsteller, LLC (Miami Office)_Amendment_Amendment.pdf","{'registrant_name': ['Burson-Marsteller, LLC'], 'registration_num': ['6223'], 'file_date': ['01/19/15'], 'signer_name': ['Claudia Gioia']}","{""file_date"": [""2015-01-19"", ""2015-02-03""], ""foreign_principle_name"": [""Comision para la Promocion de la Alianza Publico-Privada (COALIANZA)"", ""Comision para la Promoci\u00f3n de la Alianza Publico-Privada (COALIANZA)""], ""registrant_name"": ""Burson-Marsteller, LLC"", ""registration_num"": ""6223"", ""signer_name"": ""Claudia Gioia"", ""signer_title"": """"}",,,,,,,,,"{'file_date': ('2015-01-19', '2015-02-03'), 'foreign_principle_name': ('Comision para la Promocion de la Alianza Publico-Privada (COALIANZA)', 'Comision para la Promoción de la Alianza Publico-Privada (COALIANZA)'), 'registrant_name': 'Burson-Marsteller, LLC', 'registration_num': '6223', 'signer_name': 'Claudia Gioia', 'signer_title': ''}","{'file_date': ('2015-01-19', '2015-02-03'), 'foreign_principle_name': ('Comision Para La Promocion De La Alianza Publico-privada (coalianza)', 'Comision Para La Promocion De La Alianza Publico-privada (coalianza)'), 'registrant_name': 'Burson-marsteller, Llc', 'registration_num': '6223', 'signer_name': 'Claudia Gioia', 'signer_title': ''}","{'file_date': ['2015-01-19'], 'foreign_principle_name': '', 'registrant_name': ['Burson-marsteller, Llc'], 'registration_num': ['6223'], 'signer_name': ['Claudia Gioia'], 'signer_title': ''}",0.75,0.75,0.75,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.75,0.75,1.0,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.4809688581314879,0.4809688581314879,0.5519031141868512,1.0,1.0,1.0,0.6495327102803738,0.6495327102803738,0.7112597547380156,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}"
59,gpt-4o,40,vrdu,fixed,56,,few_shot,5,746,Amendment,naive,"20170815_Pillsbury Winthrop Shaw Pittman, LLP_Amendment_Amendment.pdf","{'registrant_name': ['Pillsbury Winthrop Shaw Pittman LLP'], 'registration_num': ['5198'], 'file_date': ['August 15, 2017'], 'signer_name': ['Stephan E. Becker']}","{""file_date"": ""2017-08-15"", ""foreign_principle_name"": ""Government of Georgia"", ""registrant_name"": ""Pillsbury Winthrop Shaw Pittman LLP"", ""registration_num"": ""5198"", ""signer_name"": ""Stephan E. Becker"", ""signer_title"": """"}",,,,,,,,,"{'file_date': '2017-08-15', 'foreign_principle_name': 'Government of Georgia', 'registrant_name': 'Pillsbury Winthrop Shaw Pittman LLP', 'registration_num': '5198', 'signer_name': 'Stephan E. Becker', 'signer_title': ''}","{'file_date': '2017-08-15', 'foreign_principle_name': 'Government Of Georgia', 'registrant_name': 'Pillsbury Winthrop Shaw Pittman Llp', 'registration_num': '5198', 'signer_name': 'Stephan E. Becker', 'signer_title': ''}","{'file_date': ['2017-08-15'], 'foreign_principle_name': '', 'registrant_name': ['Pillsbury Winthrop Shaw Pittman Llp'], 'registration_num': ['5198'], 'signer_name': ['Stephan E. Becker'], 'signer_title': ''}",0.75,0.75,1.0,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.75,0.75,1.0,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.4809688581314879,0.4809688581314879,0.5519031141868512,1.0,1.0,1.0,0.6495327102803738,0.6495327102803738,0.7112597547380156,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}"
59,gpt-4o,40,vrdu,fixed,56,,few_shot,5,757,Amendment,naive,"20130131_Sidley Austin, LLP_Amendment_Amendment.pdf","{'registration_num': ['3731'], 'registrant_name': ['Sidley Austin LLP'], 'signer_name': ['Joseph B. Tompkins, Jr.'], 'file_date': ['January 31, 2013']}","{""file_date"": ""2013-01-31"", ""foreign_principle_name"": ""Yuriy Ivaniuschenko"", ""registrant_name"": ""Sidley Austin LLP"", ""registration_num"": ""3731"", ""signer_name"": [""Joseph B. Tompkins, Jr."", ""Thomas C. Green""], ""signer_title"": ""Senior Counsel""}",,,,,,,,,"{'file_date': '2013-01-31', 'foreign_principle_name': 'Yuriy Ivaniuschenko', 'registrant_name': 'Sidley Austin LLP', 'registration_num': '3731', 'signer_name': ('Joseph B. Tompkins, Jr.', 'Thomas C. Green'), 'signer_title': 'Senior Counsel'}","{'file_date': '2013-01-31', 'foreign_principle_name': 'Yuriy Ivaniuschenko', 'registrant_name': 'Sidley Austin Llp', 'registration_num': '3731', 'signer_name': ('Joseph B. Tompkins, Jr.', 'Thomas C. Green'), 'signer_title': 'senior counsel'}","{'file_date': ['2013-01-31'], 'foreign_principle_name': '', 'registrant_name': ['Sidley Austin Llp'], 'registration_num': ['3731'], 'signer_name': ['Joseph B. Tompkins, Jr.'], 'signer_title': ''}",0.5,0.5,0.75,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.8571428571428571,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}",0.75,0.75,1.0,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.4809688581314879,0.4809688581314879,0.5519031141868512,1.0,1.0,1.0,0.6495327102803738,0.6495327102803738,0.7112597547380156,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}"
59,gpt-4o,40,vrdu,fixed,56,,few_shot,5,691,Amendment,naive,"20010820_Arnold _ Porter Kaye Scholer, LLP_Amendment_Amendment.pdf","{'registrant_name': ['Arnold & Porter'], 'registration_num': ['1750'], 'file_date': ['August\n20, 2001'], 'signer_name': ['E. Whitney Debevoise']}","{""file_date"": [""2001-08-20"", ""SEP 1996""], ""foreign_principle_name"": [""Bolivarian Republic of"", ""Venezuela""], ""registrant_name"": ""Arnold & Porter"", ""registration_num"": ""1750"", ""signer_name"": [""E. Whili Dewane E. Whitney Debevoise"", ""Finance Minister Nelson Jose Merentes Diaz""], ""signer_title"": """"}",,,,,,,,,"{'file_date': ('2001-08-20', 'SEP 1996'), 'foreign_principle_name': ('Bolivarian Republic of', 'Venezuela'), 'registrant_name': 'Arnold & Porter', 'registration_num': '1750', 'signer_name': ('E. Whili Dewane E. Whitney Debevoise', 'Finance Minister Nelson Jose Merentes Diaz'), 'signer_title': ''}","{'file_date': ('2001-08-20', '1996-09-24'), 'foreign_principle_name': ('Bolivarian Republic Of', 'Venezuela'), 'registrant_name': 'Arnold & Porter', 'registration_num': '1750', 'signer_name': ('E. Whili Dewane E. Whitney Debevoise', 'Finance Minister Nelson Jose Merentes Diaz'), 'signer_title': ''}","{'file_date': ['2001-08-20'], 'foreign_principle_name': '', 'registrant_name': ['Arnold & Porter'], 'registration_num': ['1750'], 'signer_name': ['E. Whitney Debevoise'], 'signer_title': ''}",0.5,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}",0.75,0.75,1.0,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.4809688581314879,0.4809688581314879,0.5519031141868512,1.0,1.0,1.0,0.6495327102803738,0.6495327102803738,0.7112597547380156,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}"
59,gpt-4o,40,vrdu,fixed,56,,few_shot,5,657,Amendment,naive,"20021204_JWI, LLC_Amendment_Amendment.pdf","{'registrant_name': ['JWI, LLC (Also doing business as\nJefferson Waterman International)'], 'registration_num': ['4990'], 'file_date': ['12-3-02'], 'signer_name': ['CHARLES E WATERMAN']}","{""file_date"": [""12-3-02"", ""2002-08-28""], ""foreign_principle_name"": ""Somali Republic"", ""registrant_name"": [""JWI, LLC (Also doing business as Jefferson Waterman International)"", ""Ministry of Foreign Affairs""], ""registration_num"": ""4990"", ""signer_name"": ""CHARLES E WATERMAN"", ""signer_title"": """"}",,,,,,,,,"{'file_date': ('12-3-02', '2002-08-28'), 'foreign_principle_name': 'Somali Republic', 'registrant_name': ('JWI, LLC (Also doing business as Jefferson Waterman International)', 'Ministry of Foreign Affairs'), 'registration_num': '4990', 'signer_name': 'CHARLES E WATERMAN', 'signer_title': ''}","{'file_date': ('2002-12-03', '2002-08-28'), 'foreign_principle_name': 'Somali Republic', 'registrant_name': ('Jwi, Llc (also Doing Business As Jefferson Waterman International)', 'Ministry Of Foreign Affairs'), 'registration_num': '4990', 'signer_name': 'Charles E Waterman', 'signer_title': ''}","{'file_date': ['2002-12-03'], 'foreign_principle_name': '', 'registrant_name': ['Jwi, Llc (also Doing Business As Jefferson Waterman International)'], 'registration_num': ['4990'], 'signer_name': ['Charles E Waterman'], 'signer_title': ''}",0.5,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,"{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}",0.75,0.75,1.0,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0,"{'file_date': 1, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.4809688581314879,0.4809688581314879,0.5519031141868512,1.0,1.0,1.0,0.6495327102803738,0.6495327102803738,0.7112597547380156,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}"
