experiment_id,model_name,processing_time,sample_num,ocr_type,chunking_method,chunk_size,overlap,prompt_type,example_num,prompt_token_size,level_type,transformation_method,file_name,ground_truth,predictions,mapped_pred,cleaned_pred,cleaned_gt,precision_initial_exact,precision_mapped_exact,precision_cleaned_exact,recall_initial_exact,recall_mapped_exact,recall_cleaned_exact,f1_initial_exact,f1_mapped_exact,f1_cleaned_exact,match_results_initial_exact,match_results_mapped_exact,match_results_cleaned_exact,precision_initial_substring,precision_mapped_substring,precision_cleaned_substring,recall_initial_substring,recall_mapped_substring,recall_cleaned_substring,f1_initial_substring,f1_mapped_substring,f1_cleaned_substring,match_results_initial_substring,match_results_mapped_substring,match_results_cleaned_substring,precision_initial_fuzzy,precision_mapped_fuzzy,precision_cleaned_fuzzy,recall_initial_fuzzy,recall_mapped_fuzzy,recall_cleaned_fuzzy,f1_initial_fuzzy,f1_mapped_fuzzy,f1_cleaned_fuzzy,match_results_initial_fuzzy,match_results_mapped_fuzzy,match_results_cleaned_fuzzy
94,llama3-70b-8192,18.68,40,vrdu,fixed,633,,chain_of_thought,1,785,STL,layout-aware,"20180105_Hill and Knowlton Strategies, LLC_Amendment_Amendment.pdf","{'registrant_name': ['Hill and Knowlton Strategies, LLC'], 'registration_num': ['3301'], 'file_date': ['January 05, 2018'], 'signer_title': ['Global General Couns'], 'signer_name': ['Meredith Marks']}","{""file_date"": ""2018-01-05"", ""foreign_principle_name"": ""Ministry of Economy and Planning, Kingdom of Saudi Arabia"", ""registrant_name"": ""Hill and Knowlton Strategies, LLC"", ""registration_num"": ""3301"", ""signer_name"": ""Meredith Marks"", ""signer_title"": ""Global General Counsel""}","{'file_date': '2018-01-05', 'foreign_principle_name': 'Ministry of Economy and Planning, Kingdom of Saudi Arabia', 'registrant_name': 'Hill and Knowlton Strategies, LLC', 'registration_num': '3301', 'signer_name': 'Meredith Marks', 'signer_title': 'Global General Counsel'}","{'file_date': '2018-01-05', 'foreign_principle_name': 'Ministry Of Economy And Planning, Kingdom Of Saudi Arabia', 'registrant_name': 'Hill And Knowlton Strategies, Llc', 'registration_num': '3301', 'signer_name': 'Meredith Marks', 'signer_title': 'global general counsel'}","{'file_date': ['2018-01-05'], 'foreign_principle_name': '', 'registrant_name': ['Hill And Knowlton Strategies, Llc'], 'registration_num': ['3301'], 'signer_name': ['Meredith Marks'], 'signer_title': ['global general couns']}",0.6,0.6,0.8,1.0,1.0,1.0,0.7499999999999999,0.7499999999999999,0.888888888888889,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 0}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 0}",0.8,0.8,1.0,1.0,1.0,1.0,0.888888888888889,0.888888888888889,1.0,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.48961937716262977,0.48961937716262977,0.629757785467128,1.0,1.0,1.0,0.6573751451800232,0.6573751451800232,0.772823779193206,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}"
94,llama3-70b-8192,14.65,40,vrdu,fixed,633,,chain_of_thought,1,694,STL,layout-aware,"20030714_Arnold _ Porter Kaye Scholer, LLP_Amendment_Amendment.pdf","{'registration_num': ['1750'], 'registrant_name': ['ARNOLD & PORTER'], 'file_date': ['July 14, 2003'], 'signer_name': ['Whitney Debevoise']}","{""file_date"": ""2003-07-14"", ""foreign_principle_name"": ""Republic of Panama"", ""registrant_name"": ""ARNOLD & PORTER"", ""registration_num"": ""1750"", ""signer_name"": ""W Debevorse Whitney"", ""signer_title"": """"}","{'file_date': '2003-07-14', 'foreign_principle_name': 'Republic of Panama', 'registrant_name': 'ARNOLD & PORTER', 'registration_num': '1750', 'signer_name': 'W Debevorse Whitney', 'signer_title': ''}","{'file_date': '2003-07-14', 'foreign_principle_name': 'Republic Of Panama', 'registrant_name': 'Arnold & Porter', 'registration_num': '1750', 'signer_name': 'W Debevorse Whitney', 'signer_title': ''}","{'file_date': ['2003-07-14'], 'foreign_principle_name': '', 'registrant_name': ['Arnold & Porter'], 'registration_num': ['1750'], 'signer_name': ['Whitney Debevoise'], 'signer_title': ''}",0.5,0.5,0.75,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.8571428571428571,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}",0.5,0.5,0.75,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.8571428571428571,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}",0.48961937716262977,0.48961937716262977,0.629757785467128,1.0,1.0,1.0,0.6573751451800232,0.6573751451800232,0.772823779193206,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}"
94,llama3-70b-8192,14.25,40,vrdu,fixed,633,,chain_of_thought,1,746,STL,layout-aware,"20170224_Alston _ Bird, LLP_Amendment_Amendment.pdf","{'registrant_name': ['Alston & Bird LLP'], 'registration_num': ['5549'], 'file_date': ['February 24, 2017'], 'signer_name': ['Adam Biegel']}","{""file_date"": ""2017-02-24"", ""foreign_principle_name"": ""Taipei Economic and Cultural Representative Office in the United States"", ""registrant_name"": ""Alston & Bird LLP"", ""registration_num"": ""5549"", ""signer_name"": ""Adam Biegel"", ""signer_title"": """"}","{'file_date': '2017-02-24', 'foreign_principle_name': 'Taipei Economic and Cultural Representative Office in the United States', 'registrant_name': 'Alston & Bird LLP', 'registration_num': '5549', 'signer_name': 'Adam Biegel', 'signer_title': ''}","{'file_date': '2017-02-24', 'foreign_principle_name': 'Taipei Economic And Cultural Representative Office In The United States', 'registrant_name': 'Alston & Bird Llp', 'registration_num': '5549', 'signer_name': 'Adam Biegel', 'signer_title': ''}","{'file_date': ['2017-02-24'], 'foreign_principle_name': '', 'registrant_name': ['Alston & Bird Llp'], 'registration_num': ['5549'], 'signer_name': ['Adam Biegel'], 'signer_title': ''}",0.75,0.75,1.0,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.75,0.75,1.0,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.48961937716262977,0.48961937716262977,0.629757785467128,1.0,1.0,1.0,0.6573751451800232,0.6573751451800232,0.772823779193206,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}"
94,llama3-70b-8192,16.77,40,vrdu,fixed,633,,chain_of_thought,1,592,STL,layout-aware,"19920601_JETRO, San Francisco_Amendment_Amendment.pdf","{'registrant_name': ['JETRO San Francisco'], 'registration_num': ['1813'], 'file_date': ['22\nday of\nJune\n1992']}","{""file_date"": ""1992-06-22"", ""foreign_principle_name"": """", ""registrant_name"": ""JETRO San Francisco"", ""registration_num"": ""1813"", ""signer_name"": ""Mujahara"", ""signer_title"": """"}","{'file_date': '1992-06-22', 'foreign_principle_name': '', 'registrant_name': 'JETRO San Francisco', 'registration_num': '1813', 'signer_name': 'Mujahara', 'signer_title': ''}","{'file_date': '1992-06-22', 'foreign_principle_name': '', 'registrant_name': 'Jetro San Francisco', 'registration_num': '1813', 'signer_name': 'Mujahara', 'signer_title': ''}","{'file_date': ['1992-06-22'], 'foreign_principle_name': '', 'registrant_name': ['Jetro San Francisco'], 'registration_num': ['1813'], 'signer_name': '', 'signer_title': ''}",0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.8,0.8,1.0,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1}",0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.8,0.8,1.0,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1}",0.48961937716262977,0.48961937716262977,0.629757785467128,1.0,1.0,1.0,0.6573751451800232,0.6573751451800232,0.772823779193206,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1}"
94,llama3-70b-8192,27.69,40,vrdu,fixed,633,,chain_of_thought,1,757,STL,layout-aware,"20130131_Sidley Austin, LLP_Amendment_Amendment.pdf","{'registration_num': ['3731'], 'registrant_name': ['Sidley Austin LLP'], 'signer_name': ['Joseph B. Tompkins, Jr.'], 'file_date': ['January 31, 2013']}","{""file_date"": ""2013-01-31"", ""foreign_principle_name"": ""Yuriy Ivaniuschenko"", ""registrant_name"": ""Sidley Austin LLP"", ""registration_num"": ""3731"", ""signer_name"": ""Joseph B. Tompkins, Jr."", ""signer_title"": """"}","{'file_date': '2013-01-31', 'foreign_principle_name': 'Yuriy Ivaniuschenko', 'registrant_name': 'Sidley Austin LLP', 'registration_num': '3731', 'signer_name': 'Joseph B. Tompkins, Jr.', 'signer_title': ''}","{'file_date': '2013-01-31', 'foreign_principle_name': 'Yuriy Ivaniuschenko', 'registrant_name': 'Sidley Austin Llp', 'registration_num': '3731', 'signer_name': 'Joseph B. Tompkins, Jr.', 'signer_title': ''}","{'file_date': ['2013-01-31'], 'foreign_principle_name': '', 'registrant_name': ['Sidley Austin Llp'], 'registration_num': ['3731'], 'signer_name': ['Joseph B. Tompkins, Jr.'], 'signer_title': ''}",0.75,0.75,1.0,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.75,0.75,1.0,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.48961937716262977,0.48961937716262977,0.629757785467128,1.0,1.0,1.0,0.6573751451800232,0.6573751451800232,0.772823779193206,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}"
94,llama3-70b-8192,15.33,40,vrdu,fixed,633,,chain_of_thought,1,716,STL,layout-aware,20110103_Representative of the Turkish Republic of Northern Cyprus_Amendment_Amendment.pdf,"{'registration_num': ['2619'], 'registrant_name': ['Representative of the Turkish\nRepublic of Northern Cyprus'], 'signer_title': ['Representative\nDirector'], 'signer_name': ['YAZ\nDILEK YANUZ YANIK'], 'file_date': ['12/15/2010']}","{""file_date"": ""2010-10-01"", ""foreign_principle_name"": ""Turkish Republic of Northern Cyprus"", ""registrant_name"": ""Representative of the Turkish Republic of Northern Cyprus"", ""registration_num"": ""2619"", ""signer_name"": ""DILEK YANUZ YANIK"", ""signer_title"": ""Representative Director""}","{'file_date': '2010-10-01', 'foreign_principle_name': 'Turkish Republic of Northern Cyprus', 'registrant_name': 'Representative of the Turkish Republic of Northern Cyprus', 'registration_num': '2619', 'signer_name': 'DILEK YANUZ YANIK', 'signer_title': 'Representative Director'}","{'file_date': '2010-10-01', 'foreign_principle_name': 'Turkish Republic Of Northern Cyprus', 'registrant_name': 'Representative Of The Turkish Republic Of Northern Cyprus', 'registration_num': '2619', 'signer_name': 'Dilek Yanuz Yanik', 'signer_title': 'representative director'}","{'file_date': ['2010-12-15'], 'foreign_principle_name': '', 'registrant_name': ['Representative Of The Turkish Republic Of Northern Cyprus'], 'registration_num': ['2619'], 'signer_name': ['Yaz Dilek Yanuz Yanik'], 'signer_title': ['representative director']}",0.2,0.2,0.6,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.7499999999999999,"{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0, 'signer_title': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0, 'signer_title': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}",0.2,0.2,0.6,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.7499999999999999,"{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0, 'signer_title': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0, 'signer_title': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}",0.48961937716262977,0.48961937716262977,0.629757785467128,1.0,1.0,1.0,0.6573751451800232,0.6573751451800232,0.772823779193206,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}"
94,llama3-70b-8192,14.53,40,vrdu,fixed,633,,chain_of_thought,1,739,STL,layout-aware,20180613_Ballard Partners_Amendment_Amendment.pdf,"{'registration_num': ['6415'], 'registrant_name': ['Ballard Partners'], 'file_date': ['June 13, 2018'], 'signer_name': ['Brian D. Ballard']}","{""file_date"": ""2018-06-13"", ""foreign_principle_name"": ""Republic of Turkey"", ""registrant_name"": ""Ballard Partners"", ""registration_num"": ""6415"", ""signer_name"": ""Brian D. Ballard"", ""signer_title"": """"}","{'file_date': '2018-06-13', 'foreign_principle_name': 'Republic of Turkey', 'registrant_name': 'Ballard Partners', 'registration_num': '6415', 'signer_name': 'Brian D. Ballard', 'signer_title': ''}","{'file_date': '2018-06-13', 'foreign_principle_name': 'Republic Of Turkey', 'registrant_name': 'Ballard Partners', 'registration_num': '6415', 'signer_name': 'Brian D. Ballard', 'signer_title': ''}","{'file_date': ['2018-06-13'], 'foreign_principle_name': '', 'registrant_name': ['Ballard Partners'], 'registration_num': ['6415'], 'signer_name': ['Brian D. Ballard'], 'signer_title': ''}",0.75,0.75,1.0,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.75,0.75,1.0,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.48961937716262977,0.48961937716262977,0.629757785467128,1.0,1.0,1.0,0.6573751451800232,0.6573751451800232,0.772823779193206,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}"
94,llama3-70b-8192,22.48,40,vrdu,fixed,633,,chain_of_thought,1,767,STL,layout-aware,"20131127_Independent Diplomat, Inc._Amendment_Amendment.pdf","{'registration_num': ['5860'], 'registrant_name': ['Independent Diplomat'], 'foreign_principle_name': ['Republic of South Sudan.'], 'file_date': ['November 27, 2013'], 'signer_name': ['Carne William Ross']}","{""file_date"": ""2013-11-27"", ""foreign_principle_name"": ""The Government of the Republic of South Sudan"", ""registrant_name"": ""Independent Diplomat"", ""registration_num"": ""5860"", ""signer_name"": ""Carne William Ross"", ""signer_title"": """"}","{'file_date': '2013-11-27', 'foreign_principle_name': 'The Government of the Republic of South Sudan', 'registrant_name': 'Independent Diplomat', 'registration_num': '5860', 'signer_name': 'Carne William Ross', 'signer_title': ''}","{'file_date': '2013-11-27', 'foreign_principle_name': 'The Government Of The Republic Of South Sudan', 'registrant_name': 'Independent Diplomat', 'registration_num': '5860', 'signer_name': 'Carne William Ross', 'signer_title': ''}","{'file_date': ['2013-11-27'], 'foreign_principle_name': ['Republic Of South Sudan.'], 'registrant_name': ['Independent Diplomat'], 'registration_num': ['5860'], 'signer_name': ['Carne William Ross'], 'signer_title': ''}",0.6,0.6,0.8,1.0,1.0,1.0,0.7499999999999999,0.7499999999999999,0.888888888888889,"{'file_date': 0, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.6,0.6,0.8,1.0,1.0,1.0,0.7499999999999999,0.7499999999999999,0.888888888888889,"{'file_date': 0, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.48961937716262977,0.48961937716262977,0.629757785467128,1.0,1.0,1.0,0.6573751451800232,0.6573751451800232,0.772823779193206,"{'file_date': 0, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}"
94,llama3-70b-8192,19.49,40,vrdu,fixed,633,,chain_of_thought,1,657,STL,layout-aware,"20021204_JWI, LLC_Amendment_Amendment.pdf","{'registrant_name': ['JWI, LLC (Also doing business as\nJefferson Waterman International)'], 'registration_num': ['4990'], 'file_date': ['12-3-02'], 'signer_name': ['CHARLES E WATERMAN']}","{""file_date"": ""2002-12-03"", ""foreign_principle_name"": ""Somali Republic, Ministry of Foreign Affairs"", ""registrant_name"": ""JWI, LLC (Also doing business as Jefferson Waterman International)"", ""registration_num"": ""1"", ""signer_name"": ""CHARLES E WATERMAN"", ""signer_title"": """"}","{'file_date': '2002-12-03', 'foreign_principle_name': 'Somali Republic, Ministry of Foreign Affairs', 'registrant_name': 'JWI, LLC (Also doing business as Jefferson Waterman International)', 'registration_num': '1', 'signer_name': 'CHARLES E WATERMAN', 'signer_title': ''}","{'file_date': '2002-12-03', 'foreign_principle_name': 'Somali Republic, Ministry Of Foreign Affairs', 'registrant_name': 'Jwi, Llc (also Doing Business As Jefferson Waterman International)', 'registration_num': '1', 'signer_name': 'Charles E Waterman', 'signer_title': ''}","{'file_date': ['2002-12-03'], 'foreign_principle_name': '', 'registrant_name': ['Jwi, Llc (also Doing Business As Jefferson Waterman International)'], 'registration_num': ['4990'], 'signer_name': ['Charles E Waterman'], 'signer_title': ''}",0.25,0.25,0.75,1.0,1.0,1.0,0.4,0.4,0.8571428571428571,"{'file_date': 0, 'registrant_name': 0, 'registration_num': 0, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 0, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 1}",0.25,0.25,0.75,1.0,1.0,1.0,0.4,0.4,0.8571428571428571,"{'file_date': 0, 'registrant_name': 0, 'registration_num': 0, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 0, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 1}",0.48961937716262977,0.48961937716262977,0.629757785467128,1.0,1.0,1.0,0.6573751451800232,0.6573751451800232,0.772823779193206,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 1}"
94,llama3-70b-8192,21.32,40,vrdu,fixed,633,,chain_of_thought,1,660,STL,layout-aware,19770101_Representative of the Turkish Republic of Northern Cyprus_Amendment_Amendment.pdf,"{'registrant_name': ['OFFICE OF TURKISH\nCYPRIOT COMMUNITY'], 'registration_num': ['2619'], 'signer_name': ['Nail Atalay'], 'signer_title': ['Director'], 'file_date': ['28th day of December\n1976']}","{""file_date"": ""1976-12-28"", ""foreign_principle_name"": """", ""registrant_name"": ""OFFICE OF TURKISH CYPRIOT COMMUNITY"", ""registration_num"": ""2619"", ""signer_name"": ""Prameny Nail Atalay"", ""signer_title"": ""Director""}","{'file_date': '1976-12-28', 'foreign_principle_name': '', 'registrant_name': 'OFFICE OF TURKISH CYPRIOT COMMUNITY', 'registration_num': '2619', 'signer_name': 'Prameny Nail Atalay', 'signer_title': 'Director'}","{'file_date': '1976-12-28', 'foreign_principle_name': '', 'registrant_name': 'Office Of Turkish Cypriot Community', 'registration_num': '2619', 'signer_name': 'Prameny Nail Atalay', 'signer_title': 'director'}","{'file_date': ['1976-12-28'], 'foreign_principle_name': '', 'registrant_name': ['Office Of Turkish Cypriot Community'], 'registration_num': ['2619'], 'signer_name': ['Nail Atalay'], 'signer_title': ['director']}",0.4,0.4,0.8,1.0,1.0,1.0,0.5714285714285715,0.5714285714285715,0.888888888888889,"{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}",0.6,0.6,1.0,1.0,1.0,1.0,0.7499999999999999,0.7499999999999999,1.0,"{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.48961937716262977,0.48961937716262977,0.629757785467128,1.0,1.0,1.0,0.6573751451800232,0.6573751451800232,0.772823779193206,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}"
94,llama3-70b-8192,17.0,40,vrdu,fixed,633,,chain_of_thought,1,633,STL,layout-aware,"19920701_Far East Trade Services, Inc._Dissemination Report_Dissemination Report.pdf","{'registration_num': ['2985'], 'registrant_name': ['Far East Trade Service, Inc.'], 'foreign_principle_name': ['Far East Trade Service, Inc.\nTaipei, Taiwan, R.O.C.'], 'file_date': ['July 1, 1992'], 'signer_title': ['Director'], 'signer_name': ['Robert Y. Wang']}","{""file_date"": ""1992-07-01"", ""foreign_principle_name"": ""Taiwan, R.O.C."", ""registrant_name"": ""Far East Trade Service, Inc."", ""registration_num"": ""2985"", ""signer_name"": """", ""signer_title"": """"}","{'file_date': '1992-07-01', 'foreign_principle_name': 'Taiwan, R.O.C.', 'registrant_name': 'Far East Trade Service, Inc.', 'registration_num': '2985', 'signer_name': '', 'signer_title': ''}","{'file_date': '1992-07-01', 'foreign_principle_name': 'Taiwan, R.o.c.', 'registrant_name': 'Far East Trade Service, Inc.', 'registration_num': '2985', 'signer_name': '', 'signer_title': ''}","{'file_date': ['1992-07-01'], 'foreign_principle_name': ['Far East Trade Service, Inc. Taipei, Taiwan, R.o.c.'], 'registrant_name': ['Far East Trade Service, Inc.'], 'registration_num': ['2985'], 'signer_name': ['Robert Y. Wang'], 'signer_title': ['director']}",0.5,0.5,0.75,0.5,0.5,0.6,0.5,0.5,0.6666666666666665,"{'file_date': 0, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 0}","{'file_date': 0, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 0}","{'file_date': 1, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 0}",0.5,0.5,0.75,0.5,0.5,0.6,0.5,0.5,0.6666666666666665,"{'file_date': 0, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 0}","{'file_date': 0, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 0}","{'file_date': 1, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 0}",0.48961937716262977,0.48961937716262977,0.629757785467128,1.0,1.0,1.0,0.6573751451800232,0.6573751451800232,0.772823779193206,"{'file_date': 0, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 0}","{'file_date': 0, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 0}","{'file_date': 1, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 0}"
