experiment_id,model_name,processing_time,sample_num,ocr_type,chunking_method,chunk_size,overlap,prompt_type,example_num,prompt_token_size,level_type,transformation_method,file_name,ground_truth,predictions,mapped_pred,cleaned_pred,cleaned_gt,precision_initial_exact,precision_mapped_exact,precision_cleaned_exact,recall_initial_exact,recall_mapped_exact,recall_cleaned_exact,f1_initial_exact,f1_mapped_exact,f1_cleaned_exact,match_results_initial_exact,match_results_mapped_exact,match_results_cleaned_exact,precision_initial_substring,precision_mapped_substring,precision_cleaned_substring,recall_initial_substring,recall_mapped_substring,recall_cleaned_substring,f1_initial_substring,f1_mapped_substring,f1_cleaned_substring,match_results_initial_substring,match_results_mapped_substring,match_results_cleaned_substring,precision_initial_fuzzy,precision_mapped_fuzzy,precision_cleaned_fuzzy,recall_initial_fuzzy,recall_mapped_fuzzy,recall_cleaned_fuzzy,f1_initial_fuzzy,f1_mapped_fuzzy,f1_cleaned_fuzzy,match_results_initial_fuzzy,match_results_mapped_fuzzy,match_results_cleaned_fuzzy
4,llama3-70b-8192,17.1,40,vrdu,fixed,1383,,no_schema,,760,STL,layout-aware,"20150203_Burson-Marsteller, LLC (Miami Office)_Amendment_Amendment.pdf","{'registrant_name': ['Burson-Marsteller, LLC'], 'registration_num': ['6223'], 'file_date': ['01/19/15'], 'signer_name': ['Claudia Gioia']}","{""file_date"": ""02/03/2015"", ""foreign_principle_name"": ""Comision para la Promocion de la Alianza Publico-Privada (COALIANZA)"", ""registrant_name"": ""Burson-Marsteller, LLC"", ""registration_num"": ""6223"", ""signer_name"": ""Claudia Gioia"", ""signer_title"": """"}","{'file_date': '02/03/2015', 'foreign_principle_name': 'Comision para la Promocion de la Alianza Publico-Privada (COALIANZA)', 'registrant_name': 'Burson-Marsteller, LLC', 'registration_num': '6223', 'signer_name': 'Claudia Gioia', 'signer_title': ''}","{'file_date': '2015-02-03', 'foreign_principle_name': 'Comision Para La Promocion De La Alianza Publico-privada (coalianza)', 'registrant_name': 'Burson-marsteller, Llc', 'registration_num': '6223', 'signer_name': 'Claudia Gioia', 'signer_title': ''}","{'file_date': ['2015-01-19'], 'foreign_principle_name': '', 'registrant_name': ['Burson-marsteller, Llc'], 'registration_num': ['6223'], 'signer_name': ['Claudia Gioia'], 'signer_title': ''}",0.75,0.75,0.75,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.75,0.75,0.75,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.6729559748427673,0.6729559748427673,0.7987421383647799,1.0,1.0,1.0,0.8045112781954886,0.8045112781954886,0.8881118881118881,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}"
4,llama3-70b-8192,13.24,40,vrdu,fixed,1383,,no_schema,,624,STL,layout-aware,"20020611_CMGRP, Inc._Amendment_Amendment.pdf","{'registration_num': ['3911'], 'registrant_name': ['BSMG Worldwide'], 'file_date': ['3/28/02'], 'signer_name': ['Lance Morgan']}","{""file_date"": ""3/28/02"", ""foreign_principle_name"": """", ""registrant_name"": ""BSMG Worldwide"", ""registration_num"": ""3911"", ""signer_name"": ""Lance Morgan"", ""signer_title"": """"}","{'file_date': '3/28/02', 'foreign_principle_name': '', 'registrant_name': 'BSMG Worldwide', 'registration_num': '3911', 'signer_name': 'Lance Morgan', 'signer_title': ''}","{'file_date': '2002-03-28', 'foreign_principle_name': '', 'registrant_name': 'Bsmg Worldwide', 'registration_num': '3911', 'signer_name': 'Lance Morgan', 'signer_title': ''}","{'file_date': ['2002-03-28'], 'foreign_principle_name': '', 'registrant_name': ['Bsmg Worldwide'], 'registration_num': ['3911'], 'signer_name': ['Lance Morgan'], 'signer_title': ''}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.6729559748427673,0.6729559748427673,0.7987421383647799,1.0,1.0,1.0,0.8045112781954886,0.8045112781954886,0.8881118881118881,"{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}"
4,llama3-70b-8192,16.4,40,vrdu,fixed,1383,,no_schema,,623,STL,layout-aware,"20070613_Pillsbury Winthrop Shaw Pittman, LLP_Amendment_Amendment.pdf","{'registration_num': ['5198'], 'registrant_name': ['Pillsbury Winthrop Shaw Pittman LLP'], 'signer_name': ['Stephan E. Becker'], 'file_date': ['June 12, 2007']}","{""file_date"": ""June 12, 2007"", ""foreign_principle_name"": ""Bangladesh Nationalist Party"", ""registrant_name"": ""Pillsbury Winthrop Shaw Pittman LLP"", ""registration_num"": ""5198"", ""signer_name"": ""Stephan E. Becker"", ""signer_title"": """"}","{'file_date': 'June 12, 2007', 'foreign_principle_name': 'Bangladesh Nationalist Party', 'registrant_name': 'Pillsbury Winthrop Shaw Pittman LLP', 'registration_num': '5198', 'signer_name': 'Stephan E. Becker', 'signer_title': ''}","{'file_date': '2007-06-12', 'foreign_principle_name': 'Bangladesh Nationalist Party', 'registrant_name': 'Pillsbury Winthrop Shaw Pittman Llp', 'registration_num': '5198', 'signer_name': 'Stephan E. Becker', 'signer_title': ''}","{'file_date': ['2007-06-12'], 'foreign_principle_name': '', 'registrant_name': ['Pillsbury Winthrop Shaw Pittman Llp'], 'registration_num': ['5198'], 'signer_name': ['Stephan E. Becker'], 'signer_title': ''}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.6729559748427673,0.6729559748427673,0.7987421383647799,1.0,1.0,1.0,0.8045112781954886,0.8045112781954886,0.8881118881118881,"{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}"
4,llama3-70b-8192,12.79,40,vrdu,fixed,1383,,no_schema,,906,STL,layout-aware,"20180123_Fleishman-Hillard, Inc._Amendment_Amendment.pdf","{'registration_num': ['5801'], 'registrant_name': ['Fleishman-Hillard Inc.'], 'file_date': ['1/23/2018'], 'signer_name': ['Kelly R. Garner'], 'signer_title': ['Senior Vice President, Senior Partner\n& Corporate Controller']}","{""file_date"": ""01/23/2018"", ""foreign_principle_name"": """", ""registrant_name"": ""Fleishman-Hillard Inc."", ""registration_num"": ""5801"", ""signer_name"": ""Kalling- Kelly R. Garner"", ""signer_title"": ""Senior Vice President, Senior Partner & Corporate Controller""}","{'file_date': '01/23/2018', 'foreign_principle_name': '', 'registrant_name': 'Fleishman-Hillard Inc.', 'registration_num': '5801', 'signer_name': 'Kalling- Kelly R. Garner', 'signer_title': 'Senior Vice President, Senior Partner & Corporate Controller'}","{'file_date': '2018-01-23', 'foreign_principle_name': '', 'registrant_name': 'Fleishman-hillard Inc.', 'registration_num': '5801', 'signer_name': 'Kalling- Kelly R. Garner', 'signer_title': 'senior vice president, senior partner & corporate controller'}","{'file_date': ['2018-01-23'], 'foreign_principle_name': '', 'registrant_name': ['Fleishman-hillard Inc.'], 'registration_num': ['5801'], 'signer_name': ['Kelly R. Garner'], 'signer_title': ['senior vice president, senior partner & corporate controller']}",0.4,0.4,0.8,1.0,1.0,1.0,0.5714285714285715,0.5714285714285715,0.888888888888889,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 0}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}",0.8,0.8,1.0,1.0,1.0,1.0,0.888888888888889,0.888888888888889,1.0,"{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 0}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 0}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.6729559748427673,0.6729559748427673,0.7987421383647799,1.0,1.0,1.0,0.8045112781954886,0.8045112781954886,0.8881118881118881,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}"
4,llama3-70b-8192,15.09,40,vrdu,fixed,1383,,no_schema,,763,STL,layout-aware,"20120604_Squire Patton Boggs, LLP_Amendment_Amendment.pdf","{'registrant_name': ['Patton Boggs LLP'], 'registration_num': ['2165'], 'file_date': ['June 04, 2012'], 'signer_name': ['Edward J. Newberry']}","{""file_date"": ""06/04/2012"", ""foreign_principle_name"": ""Interim Transitional National Council of Libya"", ""registrant_name"": ""Patton Boggs LLP"", ""registration_num"": ""2165"", ""signer_name"": ""Edward J. Newberry"", ""signer_title"": """"}","{'file_date': '06/04/2012', 'foreign_principle_name': 'Interim Transitional National Council of Libya', 'registrant_name': 'Patton Boggs LLP', 'registration_num': '2165', 'signer_name': 'Edward J. Newberry', 'signer_title': ''}","{'file_date': '2012-06-04', 'foreign_principle_name': 'Interim Transitional National Council Of Libya', 'registrant_name': 'Patton Boggs Llp', 'registration_num': '2165', 'signer_name': 'Edward J. Newberry', 'signer_title': ''}","{'file_date': ['2012-06-04'], 'foreign_principle_name': '', 'registrant_name': ['Patton Boggs Llp'], 'registration_num': ['2165'], 'signer_name': ['Edward J. Newberry'], 'signer_title': ''}",0.75,0.75,1.0,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.75,0.75,1.0,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.6729559748427673,0.6729559748427673,0.7987421383647799,1.0,1.0,1.0,0.8045112781954886,0.8045112781954886,0.8881118881118881,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}"
4,llama3-70b-8192,15.15,40,vrdu,fixed,1383,,no_schema,,742,STL,layout-aware,20110527_Monaco Government Tourist Office_Amendment_Amendment.pdf,"{'registration_num': ['2327'], 'registrant_name': ['Monaco Government Tourist Office'], 'file_date': ['05/24/2011'], 'signer_name': ['MAGUY MACCARIO-BOYLE']}","{""file_date"": ""2011 MAY 27 AM 7:31"", ""foreign_principle_name"": ""('Direction du Tourisme et des Congres (DTC)',)"", ""registrant_name"": ""Monaco Government Tourist Office"", ""registration_num"": ""2327"", ""signer_name"": ""MAGUY MACCARIO-BOYLE"", ""signer_title"": """"}","{'file_date': '2011 MAY 27 AM 7:31', 'foreign_principle_name': ""('Direction du Tourisme et des Congres (DTC)',)"", 'registrant_name': 'Monaco Government Tourist Office', 'registration_num': '2327', 'signer_name': 'MAGUY MACCARIO-BOYLE', 'signer_title': ''}","{'file_date': '2011-05-24', 'foreign_principle_name': ""('direction Du Tourisme Et Des Congres (dtc)',)"", 'registrant_name': 'Monaco Government Tourist Office', 'registration_num': '2327', 'signer_name': 'Maguy Maccario-boyle', 'signer_title': ''}","{'file_date': ['2011-05-24'], 'foreign_principle_name': '', 'registrant_name': ['Monaco Government Tourist Office'], 'registration_num': ['2327'], 'signer_name': ['Maguy Maccario-boyle'], 'signer_title': ''}",0.75,0.75,1.0,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.75,0.75,1.0,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.6729559748427673,0.6729559748427673,0.7987421383647799,1.0,1.0,1.0,0.8045112781954886,0.8045112781954886,0.8881118881118881,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}"
4,llama3-70b-8192,15.07,40,vrdu,fixed,1383,,no_schema,,764,STL,layout-aware,"20130815_Squire Patton Boggs, LLP_Amendment_Amendment.pdf","{'registrant_name': ['Patton Boggs LLP'], 'registration_num': ['2165'], 'signer_name': ['Edward J. Newberry'], 'file_date': ['August 15, 2013']}","{""file_date"": ""08/15/2013"", ""foreign_principle_name"": ""Banque du Liban"", ""registrant_name"": ""Patton Boggs LLP"", ""registration_num"": ""2165"", ""signer_name"": ""Edward J. Newberry"", ""signer_title"": """"}","{'file_date': '08/15/2013', 'foreign_principle_name': 'Banque du Liban', 'registrant_name': 'Patton Boggs LLP', 'registration_num': '2165', 'signer_name': 'Edward J. Newberry', 'signer_title': ''}","{'file_date': '2013-08-15', 'foreign_principle_name': 'Banque Du Liban', 'registrant_name': 'Patton Boggs Llp', 'registration_num': '2165', 'signer_name': 'Edward J. Newberry', 'signer_title': ''}","{'file_date': ['2013-08-15'], 'foreign_principle_name': '', 'registrant_name': ['Patton Boggs Llp'], 'registration_num': ['2165'], 'signer_name': ['Edward J. Newberry'], 'signer_title': ''}",0.75,0.75,1.0,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.75,0.75,1.0,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.6729559748427673,0.6729559748427673,0.7987421383647799,1.0,1.0,1.0,0.8045112781954886,0.8045112781954886,0.8881118881118881,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}"
4,llama3-70b-8192,15.18,40,vrdu,fixed,1383,,no_schema,,976,STL,layout-aware,"20160406_Rokk Solutions, LLC_Amendment_Amendment.pdf","{'registration_num': ['6320'], 'registrant_name': ['Rokk Solutions LLC'], 'foreign_principle_name': ['Embassy of the Republic of Korea'], 'file_date': ['April 06, 2016'], 'signer_name': ['Ron Bonjean'], 'signer_title': ['Member']}","{""file_date"": ""04/06/2016"", ""foreign_principle_name"": ""Embassy of the Republic of Korea"", ""registrant_name"": ""Rokk Solutions LLC"", ""registration_num"": ""6320"", ""signer_name"": ""Ron Bonjean"", ""signer_title"": ""Member""}","{'file_date': '04/06/2016', 'foreign_principle_name': 'Embassy of the Republic of Korea', 'registrant_name': 'Rokk Solutions LLC', 'registration_num': '6320', 'signer_name': 'Ron Bonjean', 'signer_title': 'Member'}","{'file_date': '2016-04-06', 'foreign_principle_name': 'Embassy Of The Republic Of Korea', 'registrant_name': 'Rokk Solutions Llc', 'registration_num': '6320', 'signer_name': 'Ron Bonjean', 'signer_title': 'member'}","{'file_date': ['2016-04-06'], 'foreign_principle_name': ['Embassy Of The Republic Of Korea'], 'registrant_name': ['Rokk Solutions Llc'], 'registration_num': ['6320'], 'signer_name': ['Ron Bonjean'], 'signer_title': ['member']}",0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.9090909090909092,0.9090909090909092,1.0,"{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 1, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.9090909090909092,0.9090909090909092,1.0,"{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 1, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.6729559748427673,0.6729559748427673,0.7987421383647799,1.0,1.0,1.0,0.8045112781954886,0.8045112781954886,0.8881118881118881,"{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 1, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}"
4,llama3-70b-8192,15.07,40,vrdu,fixed,1383,,no_schema,,395,STL,layout-aware,19820401_Bermuda Tourism Authority_Amendment_Amendment.pdf,"{'registrant_name': ['Bermuda Department of Tourism'], 'registration_num': ['430'], 'signer_name': ['Ronald N. Bassett'], 'signer_title': ['General Manager'], 'file_date': ['8 day of april 1984']}","{""file_date"": ""1984-04-08"", ""foreign_principle_name"": """", ""registrant_name"": ""Bermuda Department of Tourism"", ""registration_num"": ""430"", ""signer_name"": ""Ronald N. Bassett"", ""signer_title"": ""General Manager, North America""}","{'file_date': '1984-04-08', 'foreign_principle_name': '', 'registrant_name': 'Bermuda Department of Tourism', 'registration_num': '430', 'signer_name': 'Ronald N. Bassett', 'signer_title': 'General Manager, North America'}","{'file_date': '1984-04-08', 'foreign_principle_name': '', 'registrant_name': 'Bermuda Department Of Tourism', 'registration_num': '430', 'signer_name': 'Ronald N. Bassett', 'signer_title': 'general manager, north america'}","{'file_date': ['1984-04-08'], 'foreign_principle_name': '', 'registrant_name': ['Bermuda Department Of Tourism'], 'registration_num': ['430'], 'signer_name': ['Ronald N. Bassett'], 'signer_title': ['general manager']}",0.6,0.6,0.8,1.0,1.0,1.0,0.7499999999999999,0.7499999999999999,0.888888888888889,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 0}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 0}",0.8,0.8,1.0,1.0,1.0,1.0,0.888888888888889,0.888888888888889,1.0,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.6729559748427673,0.6729559748427673,0.7987421383647799,1.0,1.0,1.0,0.8045112781954886,0.8045112781954886,0.8881118881118881,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 0}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 0}"
4,llama3-70b-8192,15.23,40,vrdu,fixed,1383,,no_schema,,583,STL,layout-aware,"19901201_CMGRP, Inc._Amendment_Amendment.pdf","{'registrant_name': ['Robinson, Lake, Lerer & Montgomery'], 'registration_num': ['3911'], 'signer_name': ['Mark C. Helmke'], 'signer_title': ['Executive Vice President and General Manager'], 'file_date': ['alecember\n19th\n90\nday of\n,19']}","{""file_date"": ""DEC 19, 90"", ""foreign_principle_name"": ""Embassy of Papua New Guinea"", ""registrant_name"": ""Robinson, Lake, Lerer & Montgomery"", ""registration_num"": ""1"", ""signer_name"": ""Mark C. Helmke"", ""signer_title"": ""Executive Vice President and General Manager""}","{'file_date': 'DEC 19, 90', 'foreign_principle_name': 'Embassy of Papua New Guinea', 'registrant_name': 'Robinson, Lake, Lerer & Montgomery', 'registration_num': '1', 'signer_name': 'Mark C. Helmke', 'signer_title': 'Executive Vice President and General Manager'}","{'file_date': '1990-12-19', 'foreign_principle_name': 'Embassy Of Papua New Guinea', 'registrant_name': 'Robinson, Lake, Lerer & Montgomery', 'registration_num': '1', 'signer_name': 'Mark C. Helmke', 'signer_title': 'executive vice president and general manager'}","{'file_date': ['alecember 19th 90 day of ,19'], 'foreign_principle_name': '', 'registrant_name': ['Robinson, Lake, Lerer & Montgomery'], 'registration_num': ['3911'], 'signer_name': ['Mark C. Helmke'], 'signer_title': ['executive vice president and general manager']}",0.6,0.6,0.6,1.0,1.0,1.0,0.7499999999999999,0.7499999999999999,0.7499999999999999,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 1, 'signer_title': 1}",0.6,0.6,0.6,1.0,1.0,1.0,0.7499999999999999,0.7499999999999999,0.7499999999999999,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 1, 'signer_title': 1}",0.6729559748427673,0.6729559748427673,0.7987421383647799,1.0,1.0,1.0,0.8045112781954886,0.8045112781954886,0.8881118881118881,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 1, 'signer_title': 1}"
4,llama3-70b-8192,15.59,40,vrdu,fixed,1383,,no_schema,,691,STL,layout-aware,"20010820_Arnold _ Porter Kaye Scholer, LLP_Amendment_Amendment.pdf","{'registrant_name': ['Arnold & Porter'], 'registration_num': ['1750'], 'file_date': ['August\n20, 2001'], 'signer_name': ['E. Whitney Debevoise']}","{""file_date"": ""August 20, 2001"", ""foreign_principle_name"": ""Bolivarian Republic of Venezuela"", ""registrant_name"": ""Arnold & Porter"", ""registration_num"": ""1750"", ""signer_name"": ""E. Whitney Debevoise"", ""signer_title"": """"}","{'file_date': 'August 20, 2001', 'foreign_principle_name': 'Bolivarian Republic of Venezuela', 'registrant_name': 'Arnold & Porter', 'registration_num': '1750', 'signer_name': 'E. Whitney Debevoise', 'signer_title': ''}","{'file_date': '2001-08-20', 'foreign_principle_name': 'Bolivarian Republic Of Venezuela', 'registrant_name': 'Arnold & Porter', 'registration_num': '1750', 'signer_name': 'E. Whitney Debevoise', 'signer_title': ''}","{'file_date': ['2001-08-20'], 'foreign_principle_name': '', 'registrant_name': ['Arnold & Porter'], 'registration_num': ['1750'], 'signer_name': ['E. Whitney Debevoise'], 'signer_title': ''}",0.75,0.75,1.0,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.75,0.75,1.0,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.6729559748427673,0.6729559748427673,0.7987421383647799,1.0,1.0,1.0,0.8045112781954886,0.8045112781954886,0.8881118881118881,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}"
