experiment_id,model_name,chunk_size,prompt_type,example_num,transformation_method,cleaned_gt,match_results_initial_exact,match_results_mapped_exact,match_results_cleaned_exact,match_results_initial_substring,match_results_mapped_substring,match_results_cleaned_substring,match_results_initial_fuzzy,match_results_mapped_fuzzy,match_results_cleaned_fuzzy,f1_initial_exact,f1_mapped_exact,f1_cleaned_exact,f1_initial_substring,f1_mapped_substring,f1_cleaned_substring,f1_initial_fuzzy,f1_mapped_fuzzy,f1_cleaned_fuzzy,level_type,chunk_size_category
10,gpt-4o,595,no_schema,,layout-aware,"{'file_date': ['york za 1983 day of april'], 'foreign_principle_name': '', 'registrant_name': ['Bermuda Department Of Tourism'], 'registration_num': ['430'], 'signer_name': ['(ronald N. Bassett )'], 'signer_title': ['general manager, north america']}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.6496095407860114,0.6496095407860114,0.7193441012768744,0.6652891459614149,0.6652891459614149,0.7337231862441946,0.744842562432139,0.744842562432139,0.7831578947368423,UTL,small
11,gpt-4o,595,no_schema,,naive,"{'file_date': ['york za 1983 day of april'], 'foreign_principle_name': '', 'registrant_name': ['Bermuda Department Of Tourism'], 'registration_num': ['430'], 'signer_name': ['(ronald N. Bassett )'], 'signer_title': ['general manager, north america']}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.651276874386118,0.651276874386118,0.7178435010367784,0.6664562794814896,0.6664562794814896,0.7322225860040986,0.7475622968580719,0.7475622968580719,0.7831578947368423,UTL,small
12,gpt-4o,2996,few_shot,0.0,layout-aware,"{'file_date': ['york za 1983 day of april'], 'foreign_principle_name': '', 'registrant_name': ['Bermuda Department Of Tourism'], 'registration_num': ['430'], 'signer_name': ['(ronald N. Bassett )'], 'signer_title': ['general manager, north america']}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.6352504638218923,0.6352504638218923,0.7166430208447014,0.6493627754131955,0.6493627754131955,0.7225787284610814,0.7434782608695654,0.7434782608695654,0.7805907172995779,STL,max
13,gpt-4o,2996,few_shot,0.0,naive,"{'file_date': ['york za 1983 day of april'], 'foreign_principle_name': '', 'registrant_name': ['Bermuda Department Of Tourism'], 'registration_num': ['430'], 'signer_name': ['(ronald N. Bassett )'], 'signer_title': ['general manager, north america']}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.6392187177901463,0.6392187177901463,0.7214449416130088,0.6533310293814495,0.6533310293814495,0.7268804491493567,0.7462039045553144,0.7462039045553144,0.7831578947368423,STL,max
14,gpt-4o,2881,few_shot,1.0,layout-aware,"{'file_date': ['york za 1983 day of april'], 'foreign_principle_name': '', 'registrant_name': ['Bermuda Department Of Tourism'], 'registration_num': ['430'], 'signer_name': ['(ronald N. Bassett )'], 'signer_title': ['general manager, north america']}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.5880018674136321,0.5880018674136321,0.726493627754132,0.5952447645724956,0.5952447645724956,0.7329028581129422,0.6697353279631764,0.6697353279631764,0.7895287958115186,STL,max
15,gpt-4o,2881,few_shot,1.0,naive,"{'file_date': ['york za 1983 day of april'], 'foreign_principle_name': '', 'registrant_name': ['Bermuda Department Of Tourism'], 'registration_num': ['430'], 'signer_name': ['(ronald N. Bassett )'], 'signer_title': ['general manager, north america']}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.5880018674136321,0.5880018674136321,0.726493627754132,0.5952447645724956,0.5952447645724956,0.7329028581129422,0.6697353279631764,0.6697353279631764,0.7895287958115186,STL,max
16,gpt-4o,2650,few_shot,3.0,layout-aware,"{'file_date': ['york za 1983 day of april'], 'foreign_principle_name': '', 'registrant_name': ['Bermuda Department Of Tourism'], 'registration_num': ['430'], 'signer_name': ['(ronald N. Bassett )'], 'signer_title': ['general manager, north america']}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.5884420434840603,0.5884420434840603,0.7334897595401797,0.593110577564359,0.593110577564359,0.7373246268204252,0.6743119266055042,0.6743119266055042,0.7970863683662848,STL,max
17,gpt-4o,2650,few_shot,3.0,naive,"{'file_date': ['york za 1983 day of april'], 'foreign_principle_name': '', 'registrant_name': ['Bermuda Department Of Tourism'], 'registration_num': ['430'], 'signer_name': ['(ronald N. Bassett )'], 'signer_title': ['general manager, north america']}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.5884420434840603,0.5884420434840603,0.7334897595401797,0.593110577564359,0.593110577564359,0.7373246268204252,0.6743119266055042,0.6743119266055042,0.7970863683662848,STL,max
18,gpt-4o,2420,few_shot,5.0,layout-aware,"{'file_date': ['york za 1983 day of april'], 'foreign_principle_name': '', 'registrant_name': ['Bermuda Department Of Tourism'], 'registration_num': ['430'], 'signer_name': ['(ronald N. Bassett )'], 'signer_title': ['general manager, north america']}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.5818394024276377,0.5818394024276377,0.7450743933937212,0.5865079365079364,0.5865079365079364,0.7489092606739667,0.6727898966704936,0.6727898966704936,0.7995846313603323,STL,max
19,gpt-4o,2420,few_shot,5.0,naive,"{'file_date': ['york za 1983 day of april'], 'foreign_principle_name': '', 'registrant_name': ['Bermuda Department Of Tourism'], 'registration_num': ['430'], 'signer_name': ['(ronald N. Bassett )'], 'signer_title': ['general manager, north america']}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.5818394024276377,0.5818394024276377,0.7465749936338172,0.5865079365079364,0.5865079365079364,0.7504098609140627,0.6727898966704936,0.6727898966704936,0.8008298755186725,STL,max
20,gpt-4o,2996,few_shot,0.0,layout-aware,"{'file_date': ['york za 1983 day of april'], 'foreign_principle_name': '', 'registrant_name': ['Bermuda Department Of Tourism'], 'registration_num': ['430'], 'signer_name': ['(ronald N. Bassett )'], 'signer_title': ['general manager, north america']}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.6346902397322566,0.6346902397322566,0.7055785950743934,0.6439672838832502,0.6439672838832502,0.7094134623546388,0.7324561403508769,0.7324561403508769,0.7715196599362377,UTL,max
21,gpt-4o,2996,few_shot,0.0,naive,"{'file_date': ['york za 1983 day of april'], 'foreign_principle_name': '', 'registrant_name': ['Bermuda Department Of Tourism'], 'registration_num': ['430'], 'signer_name': ['(ronald N. Bassett )'], 'signer_title': ['general manager, north america']}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.6369911601004038,0.6369911601004038,0.7085797955545855,0.6462682042513975,0.6462682042513975,0.7124146628348309,0.7338444687842276,0.7338444687842276,0.774125132555673,UTL,max
22,gpt-4o,2881,few_shot,1.0,layout-aware,"{'file_date': ['york za 1983 day of april'], 'foreign_principle_name': '', 'registrant_name': ['Bermuda Department Of Tourism'], 'registration_num': ['430'], 'signer_name': ['(ronald N. Bassett )'], 'signer_title': ['general manager, north america']}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.5636321195144723,0.5636321195144723,0.7149623485757939,0.5683006535947712,0.5683006535947712,0.7187972158560394,0.652680652680653,0.652680652680653,0.7767195767195765,UTL,max
23,gpt-4o,2881,few_shot,1.0,naive,"{'file_date': ['york za 1983 day of april'], 'foreign_principle_name': '', 'registrant_name': ['Bermuda Department Of Tourism'], 'registration_num': ['430'], 'signer_name': ['(ronald N. Bassett )'], 'signer_title': ['general manager, north america']}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.5593904228358009,0.5593904228358009,0.7123413001564263,0.5640589569160996,0.5640589569160996,0.7161761674366716,0.6495327102803735,0.6495327102803735,0.774125132555673,UTL,max
24,gpt-4o,2650,few_shot,3.0,layout-aware,"{'file_date': ['york za 1983 day of april'], 'foreign_principle_name': '', 'registrant_name': ['Bermuda Department Of Tourism'], 'registration_num': ['430'], 'signer_name': ['(ronald N. Bassett )'], 'signer_title': ['general manager, north america']}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.584920634920635,0.584920634920635,0.7380115682636692,0.5911898092570361,0.5911898092570361,0.7430469157359914,0.6712643678160919,0.6712643678160919,0.7920585161964475,UTL,max
25,gpt-4o,2650,few_shot,3.0,naive,"{'file_date': ['york za 1983 day of april'], 'foreign_principle_name': '', 'registrant_name': ['Bermuda Department Of Tourism'], 'registration_num': ['430'], 'signer_name': ['(ronald N. Bassett )'], 'signer_title': ['general manager, north america']}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.5821195144724557,0.5821195144724557,0.7337698715849976,0.5883886888088569,0.5883886888088569,0.7388052190573199,0.6697353279631764,0.6697353279631764,0.7895287958115186,UTL,max
26,gpt-4o,2420,few_shot,5.0,layout-aware,"{'file_date': ['york za 1983 day of april'], 'foreign_principle_name': '', 'registrant_name': ['Bermuda Department Of Tourism'], 'registration_num': ['430'], 'signer_name': ['(ronald N. Bassett )'], 'signer_title': ['general manager, north america']}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.584920634920635,0.584920634920635,0.7368911200843974,0.5911898092570361,0.5911898092570361,0.7419264675567196,0.6697353279631764,0.6697353279631764,0.7920585161964475,UTL,max
27,gpt-4o,2420,few_shot,5.0,naive,"{'file_date': ['york za 1983 day of april'], 'foreign_principle_name': '', 'registrant_name': ['Bermuda Department Of Tourism'], 'registration_num': ['430'], 'signer_name': ['(ronald N. Bassett )'], 'signer_title': ['general manager, north america']}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.5801187141523276,0.5801187141523276,0.7368911200843974,0.5863878884887288,0.5863878884887288,0.7419264675567196,0.6682027649769585,0.6682027649769585,0.7920585161964475,UTL,max
28,gpt-4o,1421,few_shot,0.0,layout-aware,"{'file_date': ['york za 1983 day of april'], 'foreign_principle_name': '', 'registrant_name': ['Bermuda Department Of Tourism'], 'registration_num': ['430'], 'signer_name': ['(ronald N. Bassett )'], 'signer_title': ['general manager, north america']}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.6352504638218923,0.6352504638218923,0.7172032449343373,0.6501630955412467,0.6501630955412467,0.7231389525507173,0.7421109902067462,0.7421109902067462,0.7805907172995779,STL,medium
29,gpt-4o,1421,few_shot,0.0,naive,"{'file_date': ['york za 1983 day of april'], 'foreign_principle_name': '', 'registrant_name': ['Bermuda Department Of Tourism'], 'registration_num': ['430'], 'signer_name': ['(ronald N. Bassett )'], 'signer_title': ['general manager, north america']}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.6322092473352978,0.6322092473352978,0.715902724726254,0.6471218790546521,0.6471218790546521,0.7218384323426339,0.7421109902067462,0.7421109902067462,0.7805907172995779,STL,medium
